bin_id	sample_id	classification	mag_path	gtdb_file	Bin Id	Completeness	Contamination
STP248.12601_R.bin.69	STP248.12601	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/STP248.12601/bins/STP248.12601_R.bin.69.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/gtdbtk.bac120.summary.tsv	STP248.12601_R.bin.69	91.9	10.82
STP248.12601_R.bin.75	STP248.12601	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__WRAV01;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/STP248.12601/bins/STP248.12601_R.bin.75.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/gtdbtk.bac120.summary.tsv	STP248.12601_R.bin.75	98.66	1.01
STP248.12601_R.bin.90	STP248.12601	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/STP248.12601/bins/STP248.12601_R.bin.90.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/gtdbtk.bac120.summary.tsv	STP248.12601_R.bin.90	41.52	5.17
STP248.12601_R.bin.108	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.108.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.109	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.109.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.11	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.11.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.113	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.113.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.126	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.126.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.127	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.127.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.128	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.128.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.131	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.131.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.132	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.132.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.14	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.14.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.141	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.141.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.142	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.142.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.68	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.68.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.69	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.69.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.75	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__WRAV01;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.75.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
STP248.12601_R.bin.90	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/STP248.12601_R.bin.90.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.102	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG3102;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.102.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.102	89.77	0.0
UHM298.23040_R.bin.108	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.108.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.108	90.77	2.68
UHM298.23040_R.bin.13	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.13.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.13	12.07	0.0
UHM298.23040_R.bin.130	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.130.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.130	97.99	0.0
UHM298.23040_R.bin.16	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.16.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.16	12.5	0.0
UHM298.23040_R.bin.2	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.2.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.2	89.15	0.96
UHM298.23040_R.bin.22	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.22.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.22	51.36	4.81
UHM298.23040_R.bin.23	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.23.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.23	83.14	6.66
UHM298.23040_R.bin.24	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.24.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.24	25.86	0.0
UHM298.23040_R.bin.25	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.25.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.25	53.93	0.67
UHM298.23040_R.bin.30	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.30.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.30	40.86	0.22
UHM298.23040_R.bin.31	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.31.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.31	96.55	23.39
UHM298.23040_R.bin.33	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.33.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.33	68.71	0.08
UHM298.23040_R.bin.40	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.40.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.40	90.88	12.15
UHM298.23040_R.bin.64	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.64.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.64	91.42	2.86
UHM298.23040_R.bin.7	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.7.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.7	93.68	90.2
UHM298.23040_R.bin.75	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.75.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.75	69.23	2.3
UHM298.23040_R.bin.77	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAIHAL01;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.77.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.77	83.7	6.77
UHM298.23040_R.bin.87	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.87.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.87	79.88	12.83
UHM298.23040_R.bin.94	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.94.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.94	14.14	0.0
UHM298.23040_R.bin.102	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG3102;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.102.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.108	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.108.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.13	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.13.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.130	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.130.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.16	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.16.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.2	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.2.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.22	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.22.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.23	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.23.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.24	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.24.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.25	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.25.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.30	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.30.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.31	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.31.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.33	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.33.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.40	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.40.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.64	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.64.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.7	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.7.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
UHM298.23040_R.bin.75	classify	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/classify/bins/UHM298.23040_R.bin.75.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/classify/gtdbtk.bac120.summary.tsv			
